Generation,Best fitness,Worst fitness,Average fitness
501,47.4,4.6,24.888775510204077
502,47.0,6.6,25.324489795918375
503,49.4,8.2,26.433673469387745
504,47.8,6.4,24.92653061224491
505,46.6,3.0,24.417346938775502
506,49.4,5.2,25.052040816326535
507,43.8,7.2,24.21632653061224
508,45.2,6.0,24.89489795918369
509,47.2,4.4,25.021428571428565
510,46.6,8.6,24.878571428571426
511,46.2,4.8,23.557142857142846
512,45.2,6.6,23.70408163265305
513,47.4,7.4,24.092857142857127
514,46.0,5.2,24.066326530612244
515,47.0,6.0,24.22142857142856
516,45.2,6.4,25.176530612244882
517,49.0,3.2,27.918367346938783
518,44.2,5.4,25.2969387755102
519,44.6,5.6,24.4438775510204
520,47.0,5.6,26.03673469387757
521,46.4,6.4,26.951020408163277
522,48.0,7.0,25.988775510204096
523,47.6,6.0,26.052040816326542
524,45.6,6.4,24.56632653061225
525,47.2,8.0,25.322448979591822
526,49.2,6.8,26.18877551020408
527,47.2,5.8,25.340816326530618
528,47.6,5.0,24.90306122448979
529,46.2,5.2,23.68061224489796
530,46.0,8.4,23.860204081632645
531,49.6,6.4,24.722448979591828
532,48.2,5.6,24.839795918367358
533,45.8,2.4,23.05408163265306
534,48.0,7.4,22.45816326530611
535,43.8,7.0,22.165306122448975
536,46.6,5.4,22.197959183673493
537,51.2,2.8,22.767346938775493
538,46.6,5.8,22.463265306122455
539,47.0,6.6,22.75918367346938
540,51.0,7.6,24.002040816326513
541,46.2,7.4,24.50000000000001
542,47.4,6.4,24.118367346938783
543,49.8,5.2,25.42755102040816
544,50.4,7.8,26.840816326530604
545,50.2,6.2,26.586734693877574
546,51.0,5.2,26.126530612244885
547,47.6,4.6,25.37755102040815
548,46.8,7.8,25.993877551020418
549,50.0,6.4,27.00204081632652
550,48.0,7.0,26.558163265306153
551,49.0,6.8,27.043877551020415
552,49.0,6.0,27.37244897959184
553,48.6,3.6,27.493877551020397
554,49.6,5.6,27.436734693877547
555,50.6,8.2,28.585714285714285
556,51.0,8.4,28.055102040816333
557,50.8,5.6,27.617346938775484
558,50.2,6.8,29.143877551020406
559,49.6,6.8,28.861224489795916
560,51.6,8.2,28.179591836734694
561,52.6,6.6,27.72244897959184
562,49.8,6.6,27.341836734693878
563,50.6,4.8,27.325510204081638
564,48.4,7.0,27.387755102040824
565,51.8,4.6,27.211224489795917
566,52.0,5.0,28.47959183673471
567,50.6,9.0,28.022448979591843
568,51.4,5.6,28.35102040816326
569,51.4,9.4,28.730612244897962
570,51.6,7.0,27.03673469387755
571,48.4,5.8,26.437755102040832
572,52.4,8.6,27.496938775510205
573,53.4,7.2,27.432653061224492
574,51.6,5.0,25.850000000000016
575,53.2,7.6,26.043877551020387
576,53.2,7.2,25.66326530612244
577,52.8,6.2,26.734693877551038
578,54.0,4.2,27.73163265306122
579,51.8,6.8,26.733673469387742
580,51.6,6.0,27.195918367346934
581,51.8,3.6,28.32653061224491
582,54.6,6.8,29.58571428571427
583,52.6,7.8,28.606122448979583
584,51.6,7.8,27.866326530612245
585,54.8,4.6,31.053061224489788
586,51.0,6.8,28.88265306122451
587,51.0,8.2,30.494897959183653
588,53.2,6.6,31.355102040816327
589,50.6,7.2,29.450000000000014
590,51.4,7.6,31.206122448979585
591,54.4,5.8,32.419387755102036
592,53.8,9.6,30.26224489795918
593,50.2,5.8,28.84387755102042
594,54.0,7.2,30.410204081632642
595,52.6,8.6,30.366326530612223
596,52.0,6.2,29.78979591836734
597,53.0,7.8,29.76326530612243
598,52.2,9.0,30.16020408163264
599,52.2,8.6,29.039795918367332
600,52.6,5.8,28.644897959183663
601,53.6,9.4,30.722448979591828
602,53.2,8.6,30.68265306122448
603,51.2,7.0,27.81938775510206
604,54.4,6.6,28.125510204081635
605,52.4,6.2,28.203061224489815
606,53.2,8.4,29.08265306122451
607,52.0,5.4,28.221428571428582
608,54.0,7.4,27.591836734693878
609,51.6,6.2,27.22244897959184
610,55.2,4.0,28.084693877551018
611,52.4,2.2,27.561224489795922
612,51.8,7.4,27.186734693877547
613,53.4,6.0,27.728571428571428
614,53.4,3.4,28.424489795918372
615,54.4,9.4,28.57040816326529
616,52.0,7.6,27.778571428571407
617,50.6,6.8,27.720408163265315
618,52.8,5.6,26.333673469387744
619,54.2,8.4,29.143877551020406
620,52.0,7.2,29.19795918367345
621,52.4,5.6,27.42040816326529
622,52.4,8.2,27.365306122448963
623,53.8,8.2,29.167346938775513
624,53.0,7.2,30.095918367346915
625,50.6,6.0,29.681632653061246
626,52.0,8.2,28.834693877551018
627,50.0,4.2,28.91938775510204
628,52.0,6.6,29.13469387755103
629,53.4,6.4,28.095918367346943
630,53.0,9.0,29.28571428571427
631,55.0,6.6,29.663265306122458
632,55.2,7.2,29.607142857142843
633,52.8,8.2,28.444897959183674
634,52.6,5.6,28.679591836734694
635,53.0,5.8,29.844897959183665
636,54.2,6.4,30.007142857142874
637,53.8,9.0,29.797959183673477
638,53.0,6.8,28.653061224489786
639,51.8,7.6,28.733673469387742
640,52.6,6.0,28.96530612244899
641,50.0,7.2,27.670408163265307
642,50.2,5.6,27.848979591836756
643,53.4,4.4,28.690816326530634
644,52.4,8.6,29.30918367346938
645,53.2,9.4,28.58571428571428
646,54.6,4.4,28.202040816326512
647,53.4,6.4,28.90408163265307
648,52.4,9.2,28.803061224489813
649,53.6,3.8,29.107142857142858
650,50.6,7.8,27.240816326530602
651,54.0,5.4,28.533673469387757
652,54.6,6.4,29.464285714285705
653,51.6,5.2,27.079591836734696
654,52.2,5.6,28.589795918367336
655,52.2,8.2,28.84591836734694
656,55.0,9.0,30.561224489795894
657,54.4,6.2,29.861224489795934
658,54.0,9.8,30.21632653061224
659,53.2,8.0,29.28979591836732
660,56.4,6.4,29.70510204081632
661,54.6,7.4,28.882653061224527
662,54.0,6.6,28.00408163265308
663,53.2,8.4,28.584693877551015
664,51.6,7.2,29.385714285714283
665,52.6,7.6,29.10510204081634
666,54.2,7.4,30.033673469387747
667,55.6,5.8,29.248979591836754
668,56.2,5.4,30.29387755102039
669,52.2,5.8,29.68673469387753
670,54.8,7.8,31.12244897959182
671,53.6,7.0,30.496938775510216
672,51.8,7.0,29.656122448979595
673,52.4,8.4,28.21326530612247
674,55.4,8.4,28.143877551020402
675,54.8,5.8,28.17755102040816
676,54.2,6.4,28.358163265306107
677,51.0,6.8,26.27551020408164
678,55.8,8.0,27.665306122448985
679,54.8,5.8,26.982653061224482
680,57.4,7.4,27.26530612244898
681,52.4,8.0,27.432653061224485
682,53.6,9.6,28.956122448979617
683,57.0,8.0,29.865306122449
684,56.2,9.2,28.93265306122448
685,55.0,10.0,28.464285714285722
686,55.8,5.4,28.530612244897956
687,53.8,9.0,29.12142857142859
688,55.6,6.2,29.76734693877549
689,54.6,6.8,29.135714285714272
690,53.6,5.8,28.735714285714266
691,56.2,6.8,28.340816326530607
692,56.0,9.2,29.174489795918365
693,57.8,7.0,29.67959183673467
694,55.2,5.0,29.388775510204066
695,56.8,8.0,28.436734693877558
696,54.4,6.2,27.002040816326524
697,57.4,7.8,27.22755102040818
698,57.4,8.6,28.11224489795921
699,55.2,4.2,27.09795918367345
700,55.4,8.0,27.71938775510203
701,56.4,7.0,28.527551020408147
702,55.6,6.4,28.62346938775509
703,53.0,6.4,26.966326530612236
704,54.8,8.0,28.869387755102057
705,53.2,6.6,28.172448979591838
706,53.0,6.0,29.296938775510235
707,55.8,8.8,29.840816326530618
708,55.8,9.2,30.632653061224463
709,54.4,4.4,28.7091836734694
710,54.4,6.4,28.90102040816329
711,53.2,4.0,29.020408163265298
712,52.6,8.0,28.807142857142832
713,56.2,8.8,30.471428571428557
714,57.0,8.2,31.091836734693874
715,54.6,6.6,29.829591836734693
716,53.6,6.6,29.24999999999997
717,52.4,8.4,29.59795918367348
718,52.8,5.6,27.985714285714295
719,52.8,3.6,28.980612244897948
720,53.8,6.6,29.45510204081631
721,53.0,7.8,29.68469387755103
722,53.8,7.4,30.334693877551015
723,52.8,9.8,30.49693877551017
724,55.8,6.2,30.082653061224477
725,55.0,5.8,29.660204081632642
726,53.6,8.8,28.696938775510215
727,55.6,7.2,30.730612244897927
728,51.8,9.2,27.841836734693874
729,52.4,9.0,27.34081632653062
730,57.2,8.6,27.861224489795937
731,56.6,8.4,27.13163265306123
732,54.6,6.0,26.28061224489795
733,52.8,3.0,26.902040816326522
734,54.0,4.2,26.2295918367347
735,55.2,5.8,26.475510204081623
736,54.4,5.8,27.576530612244888
737,53.4,8.0,26.22755102040816
738,57.0,4.8,27.57755102040815
739,54.0,8.0,26.7530612244898
740,52.4,7.2,27.395918367346937
741,53.4,7.6,28.28367346938774
742,53.6,8.8,28.61734693877553
743,54.0,9.2,28.662244897959194
744,55.8,7.4,29.734693877551038
745,56.6,7.2,29.031632653061223
746,55.2,6.6,30.15714285714284
747,55.0,3.8,29.164285714285718
748,55.2,6.4,28.35510204081632
749,54.6,7.6,27.090816326530593
750,53.2,7.4,25.912244897959166
751,56.4,6.4,27.122448979591844
752,55.4,7.2,27.35204081632652
753,56.0,8.0,27.369387755102043
754,55.4,8.4,27.283673469387747
755,52.2,6.2,27.563265306122442
756,52.6,7.6,26.26428571428573
757,53.8,8.0,28.297959183673473
758,54.6,7.4,27.647959183673464
759,55.4,8.6,27.010204081632647
760,57.6,6.6,27.064285714285706
761,57.0,9.2,26.608163265306132
762,55.0,5.8,26.17653061224491
763,54.4,5.6,27.437755102040803
764,56.6,7.0,27.892857142857142
765,54.4,6.8,28.348979591836727
766,54.4,5.8,28.07142857142856
767,54.2,4.4,27.388775510204084
768,54.2,7.2,28.8438775510204
769,56.6,3.8,28.54081632653062
770,56.6,8.0,28.208163265306116
771,58.0,5.4,28.69795918367348
772,55.4,6.0,28.38469387755103
773,55.4,7.0,29.40102040816328
774,52.8,7.6,28.82142857142859
775,53.6,6.0,28.69183673469387
776,54.0,9.2,28.113265306122468
777,56.6,6.4,28.820408163265302
778,55.8,9.6,27.490816326530606
779,53.6,7.2,27.527551020408158
780,53.8,4.0,27.883673469387745
781,51.4,9.4,27.362244897959197
782,53.2,8.0,26.503061224489798
783,51.6,8.0,25.574489795918367
784,54.2,3.4,26.578571428571436
785,54.8,7.8,28.466326530612225
786,58.2,7.4,28.25714285714286
787,54.8,8.2,27.678571428571423
788,55.4,8.6,28.038775510204076
789,56.8,7.0,28.270408163265298
790,56.2,8.0,27.724489795918352
791,55.6,4.2,27.94897959183673
792,55.0,7.8,29.138775510204095
793,55.8,7.0,29.028571428571432
794,53.0,5.4,28.030612244897945
795,54.0,8.2,27.790816326530617
796,53.2,8.6,27.942857142857157
797,53.8,5.2,28.540816326530628
798,57.0,9.8,29.664285714285707
799,54.0,6.0,27.856122448979587
800,57.4,8.6,29.189795918367356
801,52.8,4.8,29.08265306122448
802,55.2,8.6,29.15
803,53.2,4.0,28.69897959183674
804,55.2,7.6,28.843877551020416
805,54.4,7.8,28.972448979591835
806,56.4,8.0,29.92653061224491
807,56.0,7.8,29.438775510204085
808,54.2,6.6,28.89183673469386
809,55.0,9.8,29.28367346938773
810,53.2,7.8,27.74183673469388
811,54.8,6.8,27.04591836734694
812,55.6,3.0,27.909183673469407
813,55.8,7.4,29.810204081632648
814,55.8,8.2,28.52040816326532
815,54.8,8.0,29.061224489795922
816,53.4,7.6,27.822448979591837
817,53.4,5.8,28.132653061224485
818,52.2,5.8,26.94285714285715
819,56.6,2.6,27.762244897959192
820,54.2,7.4,26.61020408163266
821,54.8,6.4,28.048979591836726
822,54.0,6.2,27.86428571428572
823,55.2,5.0,28.249999999999986
824,52.8,5.2,26.83877551020407
825,54.2,7.0,28.116326530612238
826,53.2,9.2,27.09489795918367
827,55.8,8.2,27.979591836734695
828,55.0,9.4,27.78979591836736
829,53.0,8.0,27.680612244897976
830,52.0,8.6,26.083673469387772
831,54.4,6.8,28.8765306122449
832,54.0,8.0,27.64693877551021
833,55.4,4.6,29.113265306122468
834,55.4,4.4,29.852040816326532
835,56.6,8.4,29.54489795918366
836,54.4,6.4,30.136734693877525
837,57.8,7.8,32.11224489795917
838,52.6,5.8,28.903061224489797
839,53.6,7.4,28.151020408163273
840,56.0,7.4,28.402040816326508
841,55.6,7.2,28.79285714285715
842,55.6,7.0,27.994897959183675
843,57.4,8.6,29.55000000000002
844,52.0,6.4,26.9061224489796
845,53.6,3.2,27.228571428571435
846,55.2,6.8,28.510204081632654
847,56.2,8.2,29.272448979591843
848,55.0,9.8,28.330612244897946
849,54.0,7.8,28.32653061224492
850,51.8,7.0,27.60102040816326
851,54.0,7.4,27.762244897959178
852,55.8,7.8,29.409183673469382
853,56.4,7.2,29.667346938775506
854,50.0,7.0,28.487755102040822
855,59.4,7.4,30.686734693877554
856,55.6,8.0,29.66326530612244
857,54.2,7.4,28.172448979591827
858,55.0,7.4,28.330612244897946
859,53.0,9.6,27.002040816326527
860,54.2,6.8,26.588775510204076
861,54.4,7.4,26.892857142857128
862,53.6,7.0,26.842857142857145
863,54.2,5.6,27.275510204081623
864,54.2,6.0,28.741836734693862
865,56.8,8.0,29.227551020408164
866,53.0,8.8,29.385714285714272
867,56.0,5.2,28.471428571428547
868,54.8,6.0,28.199999999999996
869,53.6,8.2,27.524489795918367
870,56.2,6.0,28.450000000000003
871,57.4,5.2,29.464285714285733
872,52.6,9.2,28.82551020408162
873,56.2,8.0,28.291836734693867
874,55.4,9.0,28.284693877551017
875,54.6,6.0,28.37346938775509
876,57.0,6.8,28.712244897959177
877,54.4,6.4,26.858163265306125
878,55.6,6.4,26.4173469387755
879,51.8,4.4,26.048979591836737
880,53.6,5.0,28.10306122448979
881,52.6,7.0,28.13673469387756
882,56.6,6.4,29.987755102040815
883,52.0,7.6,27.422448979591834
884,56.0,7.4,28.922448979591827
885,54.6,8.4,27.96326530612245
886,56.0,6.0,27.96836734693876
887,54.2,6.0,28.047959183673466
888,55.4,7.2,27.647959183673464
889,53.2,7.2,27.1204081632653
890,52.2,5.6,27.98061224489796
891,54.4,8.0,26.75102040816326
892,54.6,6.0,25.825510204081638
893,54.0,8.6,27.410204081632664
894,53.0,9.0,26.436734693877558
895,56.8,6.0,27.50612244897961
896,53.6,6.6,26.192857142857143
897,54.2,8.8,25.92857142857144
898,53.4,7.6,26.08979591836734
899,53.4,4.2,26.84897959183672
900,54.2,6.0,26.667346938775506
901,54.0,7.4,26.816326530612255
902,56.4,3.4,26.50510204081631
903,57.4,6.6,28.506122448979614
904,56.0,6.6,27.078571428571426
905,53.0,3.6,26.91836734693879
906,55.6,7.8,29.210204081632646
907,54.0,4.8,29.043877551020405
908,55.0,4.8,29.01836734693878
909,52.2,7.2,28.20918367346938
910,53.4,9.4,29.474489795918345
911,55.0,7.2,29.24795918367346
912,55.4,6.4,29.23979591836737
913,52.0,7.6,28.434693877551023
914,54.0,6.2,28.135714285714283
915,54.0,6.0,29.59285714285714
916,52.8,7.0,28.82142857142859
917,52.2,7.2,27.91836734693877
918,55.8,4.8,29.237755102040833
919,53.4,6.4,28.658163265306126
920,55.6,7.6,30.197959183673472
921,52.4,5.2,28.99897959183674
922,54.2,6.4,29.1622448979592
923,50.6,8.8,27.963265306122455
924,57.2,8.8,29.290816326530617
925,53.8,6.4,29.837755102040802
926,55.4,8.4,28.611224489795916
927,55.4,8.4,27.37755102040818
928,56.4,5.0,28.405102040816306
929,55.4,6.4,28.702040816326534
930,51.6,4.6,27.856122448979573
931,52.2,7.4,27.962244897959184
932,55.4,4.6,27.221428571428582
933,56.8,7.4,27.65612244897958
934,54.8,7.4,25.902040816326526
935,53.4,8.4,26.75306122448978
936,58.6,7.2,29.70714285714286
937,54.6,9.0,28.219387755102026
938,56.6,9.0,28.945918367346952
939,52.2,5.6,26.163265306122444
940,53.2,7.4,27.81020408163264
941,56.0,6.2,28.19897959183674
942,54.8,8.6,27.78163265306122
943,51.4,5.0,26.142857142857128
944,56.0,3.8,28.610204081632663
945,55.4,6.6,28.790816326530603
946,55.8,7.6,30.36938775510204
947,53.4,9.2,30.8295918367347
948,57.8,8.4,31.012244897959192
949,53.4,8.8,28.003061224489784
950,54.8,9.4,28.129591836734697
951,51.6,8.0,26.804081632653066
952,55.4,9.4,29.084693877551025
953,56.2,4.4,29.771428571428576
954,55.0,6.0,27.006122448979593
955,57.6,6.4,27.652040816326526
956,53.4,7.2,25.882653061224495
957,53.0,9.2,26.27244897959183
958,54.8,8.8,28.160204081632653
959,54.8,2.4,27.325510204081635
960,58.2,9.2,28.836734693877546
961,56.8,6.4,29.52959183673468
962,54.8,7.6,28.153061224489768
963,55.0,8.0,28.96326530612243
964,53.0,7.4,29.097959183673467
965,55.8,5.8,30.40408163265306
966,54.0,8.6,30.148979591836742
967,55.0,8.8,30.857142857142872
968,52.0,8.2,29.596938775510196
969,55.8,7.6,31.877551020408188
970,55.6,6.6,30.591836734693867
971,54.2,8.4,29.11020408163266
972,53.0,8.2,28.7795918367347
973,59.6,5.2,31.7591836734694
974,58.2,8.6,30.9581632653061
975,51.6,6.8,26.953061224489794
976,55.0,8.6,27.853061224489785
977,55.0,8.0,27.86836734693876
978,53.8,6.2,28.031632653061237
979,55.6,6.0,28.323469387755114
980,53.2,5.6,28.91326530612244
981,55.6,6.8,28.79285714285713
982,52.4,5.6,28.000000000000004
983,52.4,7.6,27.726530612244897
984,56.2,6.2,28.562244897959182
985,56.0,9.6,28.358163265306107
986,58.4,6.6,27.00510204081634
987,58.0,7.6,26.72142857142856
988,56.4,5.0,27.31836734693879
989,51.8,7.6,26.295918367346943
990,54.4,9.0,29.067346938775522
991,56.6,5.8,29.27857142857142
992,51.4,6.8,27.92551020408162
993,53.4,7.6,27.297959183673473
994,53.2,5.6,27.823469387755104
995,55.8,6.2,29.64795918367348
996,53.6,6.8,28.02448979591838
997,53.4,8.0,27.77448979591835
998,54.0,6.4,27.80714285714287
999,54.4,8.8,26.296938775510206
1000,54.2,7.6,27.835714285714296
